3  1036.000000
3  989.483333
3  1040.916667
3  1049.633333
3  995.400000
3  1044.816667
1  2526.233333
1  2518.600000
1  2467.366667
1  2568.433333
1  2533.450000
5  745.166667
5  769.066667
4  821.016667
4  855.133333
4  785.816667
4  821.383333
4  768.233333
5  762.433333
2  1441.700000
2  1447.366667
2  1429.366667
2  1380.683333
2  1363.650000
5  779.183333
5  722.783334
5  701.700000
4  783.216667
4  868.166667
4  867.666667
4  841.900000
4  764.666667
3  1064.933333
3  981.783333
3  1012.300000
3  1046.950000
1  2592.750000
1  2527.433333
1  2523.083333
1  2567.100000
1  2550.266667
2  1444.516667
2  1463.333333
2  1380.166667
2  1405.083333
2  1459.416667
5  740.916667
5  731.433333
5  735.500000
5  752.350000
