1.337449 0.250000
2.331961 0.400000
2.897805 0.500000
3.532236 0.600000
4.132373 0.716667
4.749657 0.800000
5.349794 0.900000
5.984225 0.983333
6.601509 1.116667
7.441701 1.250000
7.716049 1.283333
8.470508 1.416667
9.190672 1.550000
10.030864 1.700000
10.836763 1.833333
11.488340 1.933333
12.259945 2.083333
13.048697 2.200000
13.820303 2.350000
14.574760 2.466667
15.603566 2.633333
16.323732 2.766667
17.095337 2.933333
17.866941 3.050000
18.398491 3.200000
18.947189 3.266667
19.513031 3.433333
20.130316 3.466667
20.764746 3.633333
20.987654 3.583333
21.570644 3.766667
22.479424 3.866667
23.199589 4.016667
23.285322 4.050000
23.765432 4.050000
24.519890 4.283333
25.188616 4.366667
25.908779 4.416667
26.680384 4.616667
27.434841 4.666667
28.240740 4.833333
28.995197 4.900000
29.749657 5.133333
30.452675 5.133333
31.018520 5.283333
31.618654 5.383333
32.218792 5.500000
32.818932 5.550000
33.539097 5.733333
34.310699 5.850000
34.893688 6.016667
35.716736 6.116667
35.871056 6.150000
36.419754 6.250000
36.505489 6.300000
37.054184 6.416667
37.740055 6.466667
38.134430 6.550000
38.460220 6.550000
38.477367 6.533333
38.923183 6.616667
39.471878 6.716667
40.054871 6.883333
40.586422 6.883333
41.117970 7.000000
41.735252 7.183333
42.455418 7.266667
43.209877 7.450000
43.689987 7.466667
44.307270 7.583333
44.855968 7.666667
45.473251 7.883333
46.021946 7.933333
46.347736 7.950000
46.553497 8.050000
47.033607 8.050000
47.067902 8.150000
47.856651 8.200000
48.508228 8.333333
49.211250 8.450000
49.245541 8.566667
49.417011 8.483333
49.845676 8.566667
50.411522 8.716666
50.960220 8.916667
51.251717 8.800000
51.800411 8.983333
52.417694 9.066667
53.000687 9.200000
53.617973 9.216667
54.372429 9.533333
55.349796 9.550000
55.915634 9.650000
56.567215 9.850000
57.253086 9.983333
57.904667 10.016667
58.264744 10.166667
58.967762 10.233333
59.533607 10.416667
59.927982 10.333333
60.390949 10.566667
60.905350 10.600000
61.471195 10.766667
62.242802 10.700000
62.500000 10.766667
63.220169 10.866667
64.008919 11.083333
64.797668 11.150000
65.723595 11.283333
66.478050 11.500000
67.163918 11.666667
67.935524 11.733333
68.724281 11.933333
69.598763 11.933333
70.524689 12.116667
71.347740 12.233333
72.222221 12.450000
73.028122 12.700000
73.045265 12.800000
73.628258 12.683333
73.696846 12.816667
74.245544 12.950000
74.674210 13.133333
75.188614 13.183333
75.840195 13.100000
76.303154 13.333333
76.560356 13.333333
77.057610 13.400000
77.914955 13.450000
78.703705 13.933333
78.892319 13.666667
79.698219 13.833333
80.144035 14.066667
81.069962 14.100000
81.652954 14.283333
82.373116 14.450000
82.544586 14.316667
82.853226 14.616667
82.904663 14.383333
83.659126 14.783333
84.636482 14.900000
85.270920 14.933333
85.682442 15.016667
85.733887 14.933333
86.213997 15.350000
86.248283 15.233333
86.796982 15.133333
87.517151 15.300000
88.048698 15.733333
88.768860 15.550000
89.506172 15.800000
89.643349 15.766667
89.694786 15.983333
90.243484 15.816667
90.792175 15.950000
91.306587 16.333333
91.872429 16.150000
92.198219 16.366667
92.729767 16.550000
92.866936 16.500000
93.398491 16.700000
93.895744 16.566667
94.547325 17.000000
95.164612 16.800000
95.370369 16.983333
96.141975 17.016667
96.982170 17.166667
97.530869 17.233333
98.131004 17.416667
98.508232 17.516667
98.954048 17.550000
99.639915 17.666667
99.674210 18.033333
99.982849 17.933333
