5.641289  0.950000
6.875858  0.216667
8.504801  0.300000
9.533607  0.150000
11.042524  0.216667
12.534293  0.316667
14.026064  0.300000
16.186556  0.333333
18.861454  0.466666
21.639233  0.600000
24.588478  0.550000
28.000685  0.666667
31.155693  0.633333
34.293552  0.600000
37.277092  0.650000
40.140606  0.466666
43.312759  0.600000
45.953362  0.350000
48.216736  0.366667
51.286007  0.516667
53.823734  0.450000
56.172840  0.483333
58.230453  0.516667
60.253777  0.416667
62.620026  0.483333
65.346367  0.283334
68.912895  0.816666
72.222221  0.450000
74.245544  0.516666
76.937584  0.133334
80.058304  0.483333
82.527435  1.116667
85.065155  0.333333
88.237312  0.066667
91.015091  0.883333
93.587105  0.266667
95.524689  0.800000
96.982170  0.166667
99.022636  0.250000
99.965706  0.100000
