5.641289 0.950000
6.875858 1.166667
8.504801 1.466667
9.533607 1.616667
11.042524 1.833333
12.534293 2.150000
14.026064 2.450000
16.186556 2.783334
18.861454 3.250000
21.639233 3.850000
24.588478 4.400000
28.000685 5.066667
31.155693 5.700000
34.293552 6.300000
37.277092 6.950000
40.140606 7.416667
43.312759 8.016667
45.953362 8.366667
48.216736 8.733333
51.286007 9.250000
53.823734 9.700000
56.172840 10.183333
58.230453 10.700000
60.253777 11.116667
62.620026 11.600000
65.346367 11.883333
68.912895 12.700000
72.222221 13.150000
74.245544 13.666667
76.937584 13.800000
80.058304 14.283333
82.527435 15.400000
85.065155 15.733333
88.237312 15.800000
91.015091 16.683333
93.587105 16.950000
95.524689 17.750000
96.982170 17.916667
99.022636 18.166667
99.965706 18.266667
