4.561042 0.850000
5.847051 1.033333
7.287380 1.283333
9.550755 1.700000
10.888204 1.883333
12.208505 1.933333
14.008917 2.450000
15.860767 2.766667
18.535666 3.350000
20.284636 3.550000
22.753773 4.433333
24.759945 4.500000
26.800411 5.033333
29.406721 5.250000
31.687243 5.866667
33.384773 5.983333
35.493828 6.366667
37.379971 6.666667
39.146088 6.966667
41.169411 7.733333
43.449932 8.183333
4.561042 0.816667
4.561042 0.800000
5.024005 0.983333
5.812757 1.050000
5.881344 0.966667
6.481482 1.233333
7.561728 1.300000
8.247600 1.650000
9.362140 1.783333
10.219479 1.800000
10.751029 2.166667
11.625514 2.183333
12.037037 2.266667
13.220164 2.416667
14.026064 2.533333
15.346365 2.766667
16.683813 3.083333
17.489712 3.233333
18.518518 3.200000
19.564472 3.716667
20.730452 3.750000
21.913580 4.216667
23.028120 4.216667
24.245543 4.383333
25.874487 4.633333
27.366253 5.116667
29.132372 5.433333
30.967077 5.633333
32.544582 6.183333
33.281891 6.333333
34.413578 6.983333
35.493828 6.333333
36.128258 6.900000
36.814129 6.850000
37.568588 7.000000
38.185871 7.033333
39.386143 7.516667
40.792183 7.483333
42.249657 7.783333
42.969822 8.216667
44.461590 8.300000
