1.050000 1.050000
6.816667 1.233333
12.816667 1.666667
20.066667 2.083333
27.566667 2.000000
34.550000 2.433333
45.033333 2.733333
52.266667 2.950000
61.566667 4.050000
70.666667 4.250000
79.900000 4.650000
89.883333 5.150000
100.716667 6.150000
113.983333 6.533333
127.533333 7.300000
144.800000 7.133333
165.483333 8.166667
184.233333 8.616667
203.500000 9.883333
223.083333 9.966667
240.650000 10.216666
261.216667 10.366667
289.950000 11.000000
319.800000 13.516667
339.666667 14.066667
358.083333 12.566667
376.016667 12.066667
396.100000 13.533333
423.616667 14.216667
446.250000 15.833333
470.666667 14.366667
500.400000 15.150000
524.416667 16.816667
550.183333 16.733333
585.000000 16.383333
617.300000 18.200000
659.350000 17.833333
699.333333 17.650000
727.100000 18.350000
758.200000 20.950000
785.633333 21.233333
812.700000 21.433333
838.866667 20.133333
883.866667 19.083333
930.600000 21.000000
970.933333 22.450000
1001.466667 21.450000
1027.183333 21.200000
1053.033333 21.466667
