1.050000 1.050000
6.466667 1.216667
12.316667 1.466667
18.716667 1.933333
25.616667 2.416667
32.416667 2.366667
39.366667 2.583333
46.350000 2.866667
55.616667 3.683333
68.733333 4.266667
78.600000 4.350000
89.900000 5.316667
101.166667 6.483333
112.683333 6.533333
127.616667 6.883333
140.550000 7.850000
160.533333 8.166667
182.783333 8.600000
200.416667 9.450000
217.333333 9.666667
241.450000 10.283333
261.650000 11.066667
289.733333 11.066667
311.466667 12.400000
332.700000 11.916667
352.500000 13.216667
375.483333 12.800000
401.083333 16.366667
424.516667 13.550000
452.383333 14.116667
474.916667 15.166667
501.883333 16.916667
546.983333 18.016667
577.066667 18.100000
609.083333 17.983333
649.500000 17.916667
678.733333 19.483333
710.033333 19.166667
736.700000 17.916667
765.516667 20.450000
791.733333 20.500000
815.383333 19.500000
840.866667 19.583333
876.883333 19.600000
904.483333 19.400000
927.650000 19.366667
951.383333 19.250000
