1.406036  0.378000
1.268861  0.471000
1.251715  0.556000
1.251715  0.270000
1.251715  0.240000
1.406036  0.254000
2.194787  0.377000
3.326474  0.128000
3.772291  0.227000
2.177641  0.592000
2.194787  0.435000
3.309328  0.044000
3.669410  0.162000
5.178327  0.568000
6.310014  -0.014000
7.767489  0.639000
9.019204  -0.064000
10.099451  0.566000
11.368313  -0.085000
12.602880  0.404000
13.820303  0.642000
15.020576  0.422000
2.194787  0.428000
3.309328  0.077000
3.789438  0.347000
5.504115  0.278000
6.807270  0.000000
2.194787  0.367000
3.326474  0.206000
5.195473  0.304000
6.138546  0.135000
1.886145  0.426000
2.623457  0.035000
3.926612  0.201000
5.384088  0.223000
7.098766  0.463000
7.853223  0.320000
8.401920  -0.056000
8.864883  0.205000
9.739369  0.316000
10.253772  -0.188000
10.665296  0.127000
11.282578  -0.333000
12.174212  -0.019000
2.194787  0.423000
3.326474  0.290000
5.161180  0.028000
6.893004  0.430000
8.504801  0.257000
9.619342  0.046000
10.973937  0.387000
12.980109  0.161000
14.163238  0.176000
14.574760  0.310000
2.194787  0.360000
3.292181  0.192000
3.617970  0.156000
4.681070  0.039000
5.658436  0.274000
2.194787  0.418000
3.292181  0.176000
5.041152  0.221000
2.194787  0.353000
3.292181  0.209000
4.372428  0.132000
6.601509  0.445000
8.470508  0.321000
4.423868  1.975000
4.423868  1.948000
2.194787  0.350000
2.194787  0.368000
3.309328  0.135000
2.194787  0.412000
2.949245  0.188000
2.194787  0.410000
2.160494  0.407000
3.635117  0.233000
5.332648  0.328000
6.087106  0.157000
2.160494  0.383000
3.617970  -0.369000
2.160494  0.411000
3.635117  0.228000
5.212620  0.279000
2.177641  0.410000
3.669410  0.268000
5.264060  0.284000
6.035666  0.111000
6.824417  0.067000
7.150206  0.117000
0.034294  0.043000
2.177641  0.401000
3.652263  0.212000
5.264060  0.285000
6.893004  0.366000
2.177641  0.428000
3.686557  0.204000
5.401235  0.338000
0.531550  0.057000
2.177641  0.409000
3.446502  0.175000
5.161180  0.348000
2.177641  0.385000
3.429355  0.218000
5.161180  0.282000
2.194787  0.404000
3.480796  0.188000
5.315501  0.357000
6.430041  0.217000
7.441701  0.118000
7.716049  0.114000
2.194787  0.411000
3.497942  0.208000
5.281207  0.338000
2.194787  0.388000
3.480796  0.190000
5.315501  0.369000
6.430041  0.263000
7.133059  0.022000
2.194787  0.415000
3.480796  0.157000
5.298354  0.348000
2.400549  0.451000
3.772291  0.188000
4.715364  0.174000
6.978738  0.466000
2.400549  0.402000
3.720850  0.042000
3.926612  0.103000
4.681070  -0.022000
2.194787  0.399000
3.463649  0.190000
5.401235  0.372000
7.047325  0.337000
8.247600  0.116000
9.070644  0.164000
9.670782  -0.003000
9.910837  0.083000
1.868999  0.343000
2.554870  0.056000
3.240741  0.138000
1.868999  0.338000
2.589163  0.092000
3.360768  0.117000
4.200960  0.149000
5.058299  0.152000
5.092593  0.005000
5.692730  0.061000
1.868999  0.345000
2.674897  0.256000
1.868999  0.338000
2.537723  0.175000
1.868999  0.326000
1.868999  0.343000
2.657750  0.078000
3.377915  0.107000
4.646776  0.212000
5.761317  0.269000
7.030179  0.118000
7.544581  0.237000
7.973251  0.173000
8.762003  -0.136000
8.967764  0.037000
1.868999  0.315000
2.589163  0.162000
3.223594  0.055000
3.926612  0.150000
5.932785  0.408000
6.841563  0.068000
7.561728  0.082000
8.727709  0.299000
9.722222  0.060000
10.493827  0.211000
11.299726  0.053000
12.122771  0.250000
12.842936  0.037000
13.786009  0.185000
15.380658  0.364000
16.718107  0.127000
18.192730  0.202000
1.851852  0.328000
2.572016  0.108000
3.206447  0.103000
3.875171  0.125000
5.024005  0.265000
5.126886  0.044000
6.550068  0.098000
7.544581  0.143000
8.333334  0.119000
8.950617  0.281000
9.722222  0.119000
10.785322  0.014000
10.939644  0.020000
11.848422  0.166000
13.117284  0.248000
14.471880  0.118000
15.877914  0.273000
17.146776  0.240000
18.587105  0.245000
20.027435  0.314000
21.416325  0.196000
22.582304  0.189000
23.765432  0.149000
25.342936  0.319000
26.560358  0.245000
1.851852  0.330000
2.520576  0.084000
3.155007  0.085000
3.823731  0.199000
4.955419  0.109000
5.024005  0.036000
5.658436  0.046000
6.824417  0.232000
7.750343  0.284000
8.367627  0.134000
1.903292  0.328000
2.520576  0.070000
3.172154  0.115000
3.840878  0.150000
5.727023  0.317000
6.824417  0.295000
7.664609  0.014000
9.036351  0.164000
10.030864  0.415000
10.733882  -0.146000
11.093965  0.095000
11.745542  0.248000
12.517147  0.018000
13.288752  0.080000
14.660494  0.452000
15.912208  -0.025000
17.266804  0.465000
18.467077  0.158000
19.152950  0.146000
20.507544  1.221000
21.724966  -1.001000
22.976681  0.133000
24.296982  0.292000
25.188616  0.061000
25.908779  0.467000
26.594650  -0.194000
27.417696  0.181000
28.172153  0.326000
29.286694  -0.020000
30.041153  0.054000
31.275719  0.130000
32.338818  0.206000
33.041840  0.484000
34.207817  -0.248000
35.493828  0.723000
36.625515  -0.251000
38.014404  -2.767000
