0.666667  0.666667
5.600000  0.333333
10.766667  0.200000
16.366667  0.283333
22.283333  0.333333
28.200000  0.100000
34.700000  0.483333
41.483333  0.283333
50.850000  0.083333
63.300000  0.350000
71.183333  0.383333
79.283333  0.300000
88.016667  0.416667
97.183333  0.600000
107.083333  0.166667
116.716667  0.333333
128.400000  0.283333
141.333333  0.250000
155.250000  0.433333
170.850000  0.283333
187.033333  0.183333
201.800000  0.366667
216.916667  0.416667
237.283333  -0.033334
258.483333  0.383333
270.883333  0.100000
283.583333  0.300000
296.850000  0.466667
310.883333  0.533333
325.683333  0.300000
340.300000  0.233333
356.133333  0.433333
374.533333  0.466667
393.433333  -0.050000
414.683333  0.716667
434.516667  0.250000
451.783333  0.350000
472.433333  0.066667
497.683333  0.633333
523.133333  0.083333
542.350000  0.983333
565.316667  -0.116667
584.866667  0.133333
604.750000  0.383333
629.366667  1.533333
656.033333  -0.333333
682.300000  -0.033333
703.266667  0.050000
724.566667  0.516666
748.066667  0.283334
771.916667  0.266667
795.433333  0.316667
821.033333  -0.016667
861.750000  0.416667
887.216667  0.666667
916.150000  -0.250000
