0.666667 0.666667
5.600000 1.000000
10.766667 1.200000
16.366667 1.483333
22.283333 1.816667
28.200000 1.916667
34.700000 2.400000
41.483333 2.683333
50.850000 2.766667
63.300000 3.116667
71.183333 3.500000
79.283333 3.800000
88.016667 4.216667
97.183333 4.816667
107.083333 4.983333
116.716667 5.316667
128.400000 5.600000
141.333333 5.850000
155.250000 6.283333
170.850000 6.566667
187.033333 6.750000
201.800000 7.116667
216.916667 7.533334
237.283333 7.500000
258.483333 7.883333
270.883333 7.983333
283.583333 8.283333
296.850000 8.750000
310.883333 9.283333
325.683333 9.583333
340.300000 9.816667
356.133333 10.250000
374.533333 10.716667
393.433333 10.666667
414.683333 11.383333
434.516667 11.633333
451.783333 11.983333
472.433333 12.050000
497.683333 12.683333
523.133333 12.766667
542.350000 13.750000
565.316667 13.633333
584.866667 13.766667
604.750000 14.150000
629.366667 15.683333
656.033333 15.350000
682.300000 15.316667
703.266667 15.366667
724.566667 15.883333
748.066667 16.166667
771.916667 16.433333
795.433333 16.750000
821.033333 16.733333
861.750000 17.150000
887.216667 17.816667
916.150000 17.566667
