1.050000 1.050000
6.250000 1.200000
11.900000 1.450000
17.733333 1.766667
23.750000 1.983333
30.050000 2.200000
36.683333 2.366667
43.666667 2.983333
51.633333 3.200000
63.866667 4.116667
73.450000 4.400000
88.216667 4.916667
102.083333 5.750000
119.266667 6.133333
130.000000 6.566667
144.833333 7.283334
160.716667 7.583333
181.800000 7.983333
204.550000 8.616667
224.866667 9.050000
243.333333 10.233333
263.283333 10.683333
290.566667 10.733333
321.050000 13.416667
343.616667 13.900000
370.833333 13.366667
393.616667 12.466667
412.716667 13.450000
446.116667 14.300000
480.966667 13.700000
504.900000 14.350000
532.083333 15.350000
558.916667 16.450000
584.516667 16.100000
615.150000 18.116667
661.316667 16.983333
688.450000 17.333333
