0.933333 0.933333
6.416667 1.200000
12.000000 1.483333
17.933333 1.750000
24.133333 2.033333
30.616667 2.233333
36.933333 2.583333
43.700000 2.900000
51.283334 3.366667
63.433333 4.000000
72.116667 4.100000
82.533334 5.000000
95.066667 5.683333
108.800000 6.300000
123.900000 7.100000
139.233333 7.466666
154.583333 7.900000
176.483333 8.516667
197.533334 8.933333
218.166667 9.700000
237.033334 10.316667
261.966667 10.116667
285.766667 11.250000
305.000000 11.700000
322.016667 11.233333
341.900000 11.550000
359.166667 11.816667
389.683333 12.450000
408.266667 12.916667
428.100000 13.833333
449.800000 14.083333
471.850000 15.183333
497.216667 14.750000
522.150000 14.800000
547.683333 15.833333
578.666667 16.733333
604.250000 16.216666
630.683333 17.433333
673.233333 17.166667
