4.561042 0.833333
5.812757 1.066667
7.201646 1.333333
8.590535 1.450000
10.168038 1.800000
11.659808 2.133333
13.254457 2.266667
14.746228 2.766667
16.700960 2.916667
19.650206 3.650000
22.342249 4.033333
25.411522 4.600000
28.463650 5.250000
30.658436 5.566667
32.578876 6.066667
34.893688 6.366667
36.625515 6.816667
38.151577 7.200000
40.432098 7.300000
42.969822 7.983333
44.444447 8.450000
46.039097 8.833333
47.976681 9.050000
49.965706 9.100000
52.126198 9.850000
54.355282 10.166667
56.378601 11.766667
58.659126 11.683333
61.334019 11.100000
64.283264 11.783334
66.838135 12.150000
69.238678 13.100000
71.262001 13.616667
73.868309 13.450000
75.548698 13.916667
78.412209 14.533333
80.178329 14.750000
83.213303 15.216667
85.202332 15.716667
87.688614 16.450000
89.231827 17.116667
89.866257 17.966667
91.409462 18.383333
93.227020 17.366667
94.513031 18.266667
96.159126 20.283334
97.942390 19.450000
98.199585 20.083333
98.628258 22.783333
99.862823 18.900000
