0.983333 0.983333
5.966667 1.150000
11.300000 1.383333
17.116667 1.700000
23.116667 1.900000
29.300000 2.166667
37.183333 2.416667
43.850000 2.733333
51.416667 3.200000
59.800000 3.683333
68.316667 4.283333
77.600000 4.866667
87.816667 5.500000
101.183333 6.066667
112.083333 6.450000
129.383333 6.966666
144.300000 7.383333
163.400000 8.000000
179.683333 8.550000
202.016667 9.116667
220.850000 9.450000
238.683333 9.766667
260.800000 10.083333
284.050000 10.516667
304.166667 10.850000
330.433333 11.133333
347.700000 12.000000
367.933333 12.516667
389.000000 12.683333
409.950000 13.033333
429.666667 13.950000
449.883333 13.966666
473.133333 14.716666
501.916667 14.916667
