5.641289 0.916667
6.944445 1.183333
8.521948 1.500000
9.447874 1.600000
10.922497 1.750000
12.551440 2.133333
14.043210 2.433333
16.152264 2.916667
18.552811 3.400000
21.210562 3.916667
24.708506 4.416667
28.257889 5.100000
31.172838 5.666667
34.224968 6.833333
37.122772 6.733333
39.849110 7.500000
43.432785 8.133333
45.644718 8.750000
49.022633 9.100000
51.251717 10.966667
53.412212 10.600000
55.401237 10.483333
56.790127 11.516667
59.482170 10.816667
61.471195 12.150000
64.026062 12.466667
66.700958 13.050000
70.267494 12.816667
73.491081 13.800000
76.817558 14.583333
79.818245 20.466667
82.321671 18.683333
84.739372 18.250000
85.682442 19.416667
87.328529 18.833333
89.557610 19.966667
91.598083 19.533333
92.935524 23.433333
95.558983 19.650000
97.976677 19.700000
99.348419 20.466667
5.641289 1.266667
6.944445 1.833333
8.504801 2.033334
9.430727 1.866667
10.939644 1.883333
12.362825 2.533333
13.871743 2.900000
16.083675 4.150000
18.604252 5.050000
21.244856 5.500000
23.954048 5.533333
27.314816 5.783333
30.847052 6.250000
33.590534 6.916667
36.402607 6.883333
38.957478 7.916667
41.375172 9.133333
43.278465 8.333333
46.416325 8.350000
50.154324 9.416667
52.177639 10.000000
54.458160 10.766667
56.155693 11.333333
58.316189 12.700000
61.248283 11.950000
64.317558 12.466667
66.752396 14.733333
69.598763 15.466667
72.239372 15.983333
74.759941 16.433333
77.366257 15.866667
80.452675 15.050000
84.482170 16.116667
87.122765 17.300000
89.454735 17.866667
91.186562 20.433333
93.878601 18.766667
95.524689 21.400000
96.844994 20.666667
98.216736 21.600000
5.641289 1.033333
6.875858 1.133333
8.504801 1.383333
9.550755 1.750000
11.076818 1.850000
12.551440 2.200000
14.026064 2.500000
16.186556 2.950000
18.192730 4.066667
20.781893 3.616667
24.399862 4.333333
28.017834 5.100000
31.755829 5.633333
35.288067 6.450000
38.305901 7.050000
41.135117 7.616667
43.707130 8.066667
45.867626 8.616667
48.679699 8.866667
51.217419 11.700000
53.703701 10.316667
55.795609 11.183333
57.407410 10.750000
58.796299 12.700000
61.488342 11.816667
64.694786 12.233333
67.935524 12.783334
70.147461 13.500000
72.770920 14.533333
75.120026 15.366667
77.383400 14.833333
5.641289 0.983333
6.910151 1.133333
8.504801 1.383333
9.413581 1.683333
10.956790 1.800000
12.534293 2.133333
13.871743 2.366667
15.877914 3.100000
18.141289 3.150000
20.936213 3.783333
23.731138 4.216666
27.194786 4.933333
30.847052 5.683333
33.470509 6.400000
36.488338 6.633333
38.665981 7.666667
40.963650 7.933333
42.798355 7.833333
45.507545 8.250000
48.679699 9.200000
51.045956 10.016667
52.983540 10.766667
54.818241 11.483333
57.304527 11.033333
59.122086 12.150000
61.556931 13.716667
64.008919 12.433333
65.655006 13.600000
69.050064 13.816667
71.622086 13.916667
73.971191 14.883333
76.937584 14.766667
79.286697 15.200000
80.949936 16.000000
82.544586 17.483333
84.139236 17.300000
87.088478 16.616667
89.163239 19.550000
90.655006 18.466666
91.409462 18.800000
92.146774 18.316667
93.124146 8.950000
5.641289 0.950000
6.858710 1.183333
8.470508 1.433333
9.482167 1.900000
10.716736 1.883333
12.139918 2.250000
13.768862 2.350000
15.929355 2.900000
17.541153 3.600000
19.958847 3.700000
23.405350 4.150000
26.766119 4.816667
29.732510 5.550000
33.041840 6.150000
34.619339 6.883333
37.500000 6.916667
38.820301 7.250000
41.752399 7.933333
44.170097 8.466667
46.862141 8.766667
49.502743 9.383333
51.954735 10.133333
53.720848 10.316667
55.041153 11.033333
57.407410 11.750000
59.259258 12.816667
61.436897 12.483333
63.117283 12.233333
66.015091 12.400000
68.587105 14.450000
71.004799 15.333333
72.942390 16.916667
76.097397 15.150000
79.046638 16.766667
81.069962 15.866667
82.441696 19.050000
84.413582 20.333333
86.179695 16.066667
89.094650 18.600000
90.294930 19.283333
92.661179 19.600000
94.461594 21.166667
95.747604 22.300000
97.170784 20.216666
97.976677 20.100000
99.588478 21.516667
5.641289 1.033333
5.692730 1.200000
5.949932 1.050000
