5.641289  0.983333
6.893004  0.250000
8.504801  0.216667
9.516461  0.200000
11.111112  0.266667
12.637175  0.266666
13.906036  0.150000
16.015089  0.383333
18.792868  0.633333
21.519205  0.350000
24.468451  0.733333
27.846367  0.633333
31.138546  0.566667
33.796295  0.716667
37.002743  0.533333
39.180382  0.316667
42.489712  0.416667
44.375858  0.333333
47.908096  0.666667
51.697529  0.816667
53.034981  -0.000000
54.595333  0.400000
56.327160  0.583333
58.727711  0.216667
61.316872  0.716666
64.180389  0.716667
66.872429  0.300000
69.993141  0.800000
73.233887  0.166667
75.120026  0.483333
78.377914  0.300000
81.275719  0.666667
83.933472  0.916667
85.373802  0.166667
86.779831  0.200000
88.545952  0.733333
90.517830  -0.266667
91.306587  0.200000
91.306587  0.700000
91.426613  -0.283334
91.769547  -0.633333
92.524002  0.200000
93.381348  0.266667
95.010284  0.416667
96.227715  1.800000
97.668037  -0.850000
98.713997  0.000000
98.748283  -0.083333
99.742798  -0.150000
99.794235  0.233333
